cityid_ppn,cityid_a,cityid_b,cityid_t,city,state,country,state_code,country_code,latitude,longitude,hotel_count,mod_date_time
800048173,1834,20045487,3000007777,Hazard,Kentucky,United States,KY,US,37.2494,-83.1933,5,5/4/17 17:49
800048174,20851,20045499,3000007780,Hebron,Kentucky,United States,KY,US,39.0658,-84.7011,6,5/4/17 17:49
800048176,22581,20045647,3000007795,Hopkinsville,Kentucky,United States,KY,US,36.8656,-87.4886,7,5/4/17 17:49
800048177,20856,20045653,3000007797,Horse Cave,Kentucky,United States,KY,US,37.1794,-85.9069,3,5/4/17 17:49
800048181,,20045908,3000007834,Kuttawa,Kentucky,United States,KY,US,37.0589,-88.1325,3,5/4/17 17:49
800048182,3324,20045914,3000007837,La Grange,Kentucky,United States,KY,US,38.4075,-85.3789,5,5/4/17 17:49
800048183,514281,20045959,3000007842,Lawrenceburg,Kentucky,United States,KY,US,38.0372,-84.8967,1,5/4/17 17:49
800048184,,20045969,3000007844,Lebanon,Kentucky,United States,KY,US,37.5697,-85.2528,1,5/4/17 17:49
800048185,104397,20046007,3000007852,Lewisport,Kentucky,United States,KY,US,37.9369,-86.9022,1,5/4/17 17:49
800048186,107,20046010,3000007853,Lexington,Kentucky,United States,KY,US,38.0464,-84.497,70,5/4/17 17:49
800048188,20479,20046094,3000007862,London,Kentucky,United States,KY,US,37.1289,-84.0833,11,5/4/17 17:49
800048190,17137,20046120,3000007866,Louisville,Kentucky,United States,KY,US,38.2542,-85.7594,111,5/4/17 17:49
800048191,22613,20046158,3000007872,Madisonville,Kentucky,United States,KY,US,37.3281,-87.4989,7,5/4/17 17:49
800048194,22810,20046378,3000007905,Monticello,Kentucky,United States,KY,US,36.8297,-84.8492,4,5/4/17 17:49
800048195,22811,20046396,3000007907,Morehead,Kentucky,United States,KY,US,38.1839,-83.4328,6,5/4/17 17:49
800048196,,20046430,3000007915,Mount Sterling,Kentucky,United States,KY,US,38.0564,-83.9433,3,5/4/17 17:49
800048197,,20046460,3000007922,Munfordville,Kentucky,United States,KY,US,37.2722,-85.8911,1,5/4/17 17:49
800048198,22812,20046466,3000007923,Murray,Kentucky,United States,KY,US,36.6103,-88.3147,9,5/4/17 17:49
800048199,22814,20046545,3000007934,Nicholasville,Kentucky,United States,KY,US,37.8806,-84.5731,8,5/4/17 17:49
800048200,22815,20046594,3000007936,Oak Grove,Kentucky,United States,KY,US,36.665,-87.4428,6,5/4/17 17:49
800048201,4866,20046684,3000007945,Owensboro,Kentucky,United States,KY,US,37.7742,-87.1133,12,5/4/17 17:49
800048202,723,20046693,3000007948,Paducah,Kentucky,United States,KY,US,37.0833,-88.6,30,5/4/17 17:49
800048203,,20046710,3000007952,Park City,Kentucky,United States,KY,US,37.0939,-86.0464,3,5/4/17 17:49
800048204,100634,20046917,3000007977,Prestonsburg,Kentucky,United States,KY,US,37.6656,-82.7717,4,5/4/17 17:49
800048205,22813,20046969,3000007985,Radcliff,Kentucky,United States,KY,US,37.8403,-85.9492,6,5/4/17 17:49
800048206,20703,20047041,3000007997,Richmond,Kentucky,United States,KY,US,37.7478,-84.2947,17,5/4/17 17:49
800048209,12775,20047302,3000008046,Shelbyville,Kentucky,United States,KY,US,38.2119,-85.2236,5,5/4/17 17:49
800048210,22169,20047304,3000008047,Shepherdsville,Kentucky,United States,KY,US,37.9883,-85.7158,11,5/4/17 17:49
800048213,20970,20047397,3000008061,Somerset,Kentucky,United States,KY,US,37.0919,-84.6042,12,5/4/17 17:49
800048215,100816,20047459,3000008068,Springfield,Kentucky,United States,KY,US,37.6853,-85.2222,2,5/4/17 17:49
800048220,,20048009,3000008149,Williamsburg,Kentucky,United States,KY,US,36.7433,-84.1597,3,5/4/17 17:49
800048221,100972,20048011,3000008151,Williamstown,Kentucky,United States,KY,US,38.6381,-84.5606,2,5/4/17 17:49
800048223,21024,20048026,3000008154,Winchester,Kentucky,United States,KY,US,37.99,-84.1797,5,5/4/17 17:49
800048224,8320,20043845,3000007522,Bardstown,Kentucky,United States,KY,US,37.8092,-85.4669,8,5/4/17 17:49
800048226,671146,20048142,3000008167,Abbeville,Louisiana,United States,LA,US,29.9744,-92.1342,9,5/4/17 17:49
800048227,17252,20048168,3000008173,Alexandria,Louisiana,United States,LA,US,31.3111,-92.445,26,5/4/17 17:49
800048228,,20048277,3000095110,Avondale,Louisiana,United States,LA,US,29.9128,-90.2036,2,5/4/17 17:49
800048229,4359,20048321,3000008192,Baton Rouge,Louisiana,United States,LA,US,30.4506,-91.1544,76,5/4/17 17:49
800048231,12716,20048491,3000008207,Bossier City,Louisiana,United States,LA,US,32.5158,-93.7319,32,5/4/17 17:49
800048232,22374,20048512,3000008213,Breaux Bridge,Louisiana,United States,LA,US,30.2733,-91.8992,5,5/4/17 17:49
800048235,13106,20048861,3000008245,Covington,Louisiana,United States,LA,US,30.4753,-90.1008,16,5/4/17 17:49
800048237,99871,20048939,3000008254,DeRidder,Louisiana,United States,LA,US,30.8461,-93.2889,5,5/4/17 17:49
800048238,22015,20048958,3000008252,Denham Springs,Louisiana,United States,LA,US,30.4867,-90.9561,8,5/4/17 17:49
800048239,99879,20048990,3000008259,Donaldsonville,Louisiana,United States,LA,US,30.1008,-90.9928,7,5/4/17 17:49
800048240,,20049025,3000008267,Duson,Louisiana,United States,LA,US,30.2356,-92.1853,1,5/4/17 17:49
800048241,99944,20049123,3000008280,Eunice,Louisiana,United States,LA,US,30.4942,-92.4175,5,5/4/17 17:49
800048242,,20049267,3000008298,Galliano,Louisiana,United States,LA,US,29.4419,-90.2992,3,5/4/17 17:49
800048243,22510,20049339,3000008312,Gonzales,Louisiana,United States,LA,US,30.2383,-90.92,18,5/4/17 17:49
800048244,100054,20049383,3000008318,Gray,Louisiana,United States,LA,US,29.6975,-90.7864,1,5/4/17 17:49
800048245,100067,20049417,3000008323,Gretna,Louisiana,United States,LA,US,29.9144,-90.0539,5,5/4/17 17:49
800048246,10476,20049454,3000008329,Hammond,Louisiana,United States,LA,US,30.5042,-90.4611,17,5/4/17 17:49
800048247,20849,20049462,3000094894,Harahan,Louisiana,United States,LA,US,29.9403,-90.2031,2,5/4/17 17:49
800048249,4319,20049586,3000008341,Houma,Louisiana,United States,LA,US,29.5956,-90.7194,21,5/4/17 17:49
800048251,22517,20049672,3000008352,Jennings,Louisiana,United States,LA,US,30.2222,-92.6569,5,5/4/17 17:49
800048252,13691,20049715,3000008361,Kenner,Louisiana,United States,LA,US,29.9939,-90.2417,16,5/4/17 17:49
800048253,22506,20049729,3000008364,Kinder,Louisiana,United States,LA,US,30.4853,-92.8506,12,5/4/17 17:49
800048254,17083,20049769,3000008371,Lafayette,Louisiana,United States,LA,US,30.2239,-92.0197,49,5/4/17 17:49
800048255,3586,20049780,3000008374,Lake Charles,Louisiana,United States,LA,US,30.2264,-93.2172,34,5/4/17 17:49
800048257,79653,20049848,3000008378,Leesville,Louisiana,United States,LA,US,31.1433,-93.2608,9,5/4/17 17:49
800048259,17557,20050105,3000008413,Metairie,Louisiana,United States,LA,US,29.9839,-90.1528,21,5/4/17 17:49
800048260,20702,20050158,3000008417,Monroe,Louisiana,United States,LA,US,32.5092,-92.1192,15,5/4/17 17:49
800048261,22518,20050179,3000008424,Morgan City,Louisiana,United States,LA,US,29.6992,-91.2067,9,5/4/17 17:49
800048262,8285,20050243,3000008432,Natchitoches,Louisiana,United States,LA,US,31.7606,-93.0861,13,5/4/17 17:49
800048264,13588,20050259,3000008433,New Iberia,Louisiana,United States,LA,US,30.0033,-91.8186,9,5/4/17 17:49
800048265,11531,20050264,3000008434,New Orleans,Louisiana,United States,LA,US,29.9518,-90.0768,322,5/4/17 17:49
800048267,22817,20050404,3000008447,Opelousas,Louisiana,United States,LA,US,30.5333,-92.0814,7,5/4/17 17:49
800048268,,20050447,3000008454,Pearl River,Louisiana,United States,LA,US,30.3758,-89.7483,2,5/4/17 17:49
800048269,100603,20050499,3000008459,Pineville,Louisiana,United States,LA,US,31.3222,-92.4342,3,5/4/17 17:49
800048270,22122,20050553,3000008468,Port Allen,Louisiana,United States,LA,US,30.4519,-91.21,8,5/4/17 17:49
800048271,8201,20050755,3000008491,Ruston,Louisiana,United States,LA,US,32.5231,-92.6378,10,5/4/17 17:49
800048272,20962,20050827,3000008504,Scott,Louisiana,United States,LA,US,30.2356,-92.0944,6,5/4/17 17:49
800048273,799,20050882,3000008506,Shreveport,Louisiana,United States,LA,US,32.4648,-93.7487,43,5/4/17 17:49
800048274,6928,20050908,3000008515,Slidell,Louisiana,United States,LA,US,30.275,-89.7811,21,5/4/17 17:49
800048275,20992,20051017,3000008525,Sulphur,Louisiana,United States,LA,US,30.2364,-93.3772,20,5/4/17 17:49
800048276,13092,20051092,3000008531,Thibodaux,Louisiana,United States,LA,US,29.7956,-90.8228,7,5/4/17 17:49
800048277,21018,20051285,3000008551,West Monroe,Louisiana,United States,LA,US,32.5183,-92.1475,15,5/4/17 17:49
800048278,21821,20051299,3000008553,Westwego,Louisiana,United States,LA,US,29.9058,-90.1422,2,5/4/17 17:49
800048281,105031,20051403,3000008561,Zachary,Louisiana,United States,LA,US,30.6483,-91.1564,3,5/4/17 17:49
800048282,15672,20051455,3000009339,Auburn,Maine,United States,ME,US,44.0978,-70.2317,6,5/4/17 17:49
800048283,23697,20051457,3000009340,Augusta,Maine,United States,ME,US,44.3106,-69.78,10,5/4/17 17:49
800048284,17325,20051474,3000009344,Bangor,Maine,United States,ME,US,44.8011,-68.7783,25,5/4/17 17:49
800048285,12195,20051476,3000009345,Bar Harbor,Maine,United States,ME,US,44.3875,-68.2044,39,5/4/17 17:49
800048286,,20051489,3000009347,Bath,Maine,United States,ME,US,43.9106,-69.8211,6,5/4/17 17:49
800048287,,20051503,3000009349,Belfast,Maine,United States,ME,US,44.4258,-69.0069,9,5/4/17 17:49
800048288,99621,20051521,3000009356,Biddeford,Maine,United States,ME,US,43.4925,-70.4539,3,5/4/17 17:49
800048289,,20051553,3000009363,Boothbay Harbor,Maine,United States,ME,US,43.8522,-69.6286,42,5/4/17 17:49
800048291,23174,20051597,3000009378,Brunswick,Maine,United States,ME,US,43.9144,-69.9658,10,5/4/17 17:49
800048292,,20051628,3000009387,Camden,Maine,United States,ME,US,44.2097,-69.0653,15,5/4/17 17:49
800048295,,20051801,3000009425,Dexter,Maine,United States,ME,US,45.0239,-69.2903,1,5/4/17 17:49
800048296,17488,20052034,3000009462,Freeport,Maine,United States,ME,US,43.8569,-70.1036,13,5/4/17 17:49
800048301,,20052309,3000009510,Kingfield,Maine,United States,ME,US,44.9592,-70.1544,4,5/4/17 17:49
800048302,,20052314,3000009512,Kittery,Maine,United States,ME,US,43.0881,-70.7367,6,5/4/17 17:49
800048304,104401,20052373,3000009526,Lincolnville,Maine,United States,ME,US,44.2811,-69.0092,12,5/4/17 17:49
800048306,100418,20052507,3000009552,Millinocket,Maine,United States,ME,US,45.6572,-68.7103,7,5/4/17 17:49
800048310,12138,20052725,3000009596,Ogunquit,Maine,United States,ME,US,43.2489,-70.5997,40,5/4/17 17:49
800048311,12287,20052728,3000009597,Old Orchard Beach,Maine,United States,ME,US,43.5172,-70.3781,51,5/4/17 17:49
800048313,,20052738,3000009601,Orono,Maine,United States,ME,US,44.8831,-68.6725,2,5/4/17 17:49
800048315,18724,20052849,3000009626,Portland,Maine,United States,ME,US,43.6614,-70.2558,30,5/4/17 17:49
800048316,,20052856,3000009628,Presque Isle,Maine,United States,ME,US,46.6811,-68.0164,1,5/4/17 17:49
800048317,100645,20052878,3000009632,Rangeley,Maine,United States,ME,US,44.9664,-70.6433,2,5/4/17 17:49
800048319,20954,20052951,3000009646,Saco,Maine,United States,ME,US,43.5008,-70.4433,7,5/4/17 17:49
800048320,,20052972,3000009652,Sanford,Maine,United States,ME,US,43.4392,-70.7747,2,5/4/17 17:49
800048321,22164,20052979,3000009655,Scarborough,Maine,United States,ME,US,43.5781,-70.3222,13,5/4/17 17:49
800048323,17813,20053124,3000009678,South Portland,Maine,United States,ME,US,43.6414,-70.2414,17,5/4/17 17:49
800048326,19836,20053332,3000009724,Waterville,Maine,United States,ME,US,44.5519,-69.6322,6,5/4/17 17:49
800048327,21016,20053349,3000009727,Wells,Maine,United States,ME,US,43.3219,-70.5814,25,5/4/17 17:49
800048331,20701,20053510,3000008968,Aberdeen,Maryland,United States,MD,US,39.5094,-76.1644,14,5/4/17 17:49
800048332,405,20053621,3000008975,Annapolis,Maryland,United States,MD,US,38.9783,-76.4925,30,5/4/17 17:49
800048333,7321,20053799,3000008983,Baltimore,Maryland,United States,MD,US,39.2903,-76.6125,104,5/4/17 17:49
800048334,,20053907,3000008988,Bel Air,Maryland,United States,MD,US,39.5358,-76.3486,4,5/4/17 17:49
800048335,,20053915,3000008990,Belcamp,Maryland,United States,MD,US,39.4689,-76.2336,2,5/4/17 17:49
800048336,21862,20053950,3000008991,Beltsville,Maryland,United States,MD,US,39.0347,-76.9078,3,5/4/17 17:49
800048337,20747,20054014,3000008993,Bethesda,Maryland,United States,MD,US,38.9848,-77.0947,17,5/4/17 17:49
800048338,14023,20054158,3000009002,Bowie,Maryland,United States,MD,US,39.0067,-76.7794,4,5/4/17 17:49
800048340,99702,20054487,3000009018,California,Maryland,United States,MD,US,38.3003,-76.5078,6,5/4/17 17:49
800048342,17804,20054513,3000009020,Cambridge,Maryland,United States,MD,US,38.5715,-76.0763,6,5/4/17 17:49
800048343,18858,20054522,3000009281,Camp Springs,Maryland,United States,MD,US,38.8039,-76.9069,8,5/4/17 17:49
800048344,99720,20054564,3000009021,Capitol Heights,Maryland,United States,MD,US,38.885,-76.9161,3,5/4/17 17:49
800048345,22000,20054666,3000009023,Catonsville,Maryland,United States,MD,US,39.2719,-76.7322,4,5/4/17 17:49
800048346,22825,20054882,3000009033,Chestertown,Maryland,United States,MD,US,39.2089,-76.0669,4,5/4/17 17:49
800048347,18850,20054907,3000091890,Cheverly,Maryland,United States,MD,US,38.9281,-76.9161,1,5/4/17 17:49
800048348,,20054908,3000009034,Chevy Chase,Maryland,United States,MD,US,38.9824,-77.0846,4,5/4/17 17:49
800048349,,20054975,3000009041,Clear Spring,Maryland,United States,MD,US,39.6561,-77.9319,1,5/4/17 17:49
800048350,99794,20055003,3000009043,Clinton,Maryland,United States,MD,US,38.765,-76.8986,4,5/4/17 17:49
800048351,1505,20055062,3000009046,College Park,Maryland,United States,MD,US,38.9806,-76.9372,13,5/4/17 17:49
800048352,17126,20055088,3000009049,Columbia,Maryland,United States,MD,US,39.2156,-76.8582,14,5/4/17 17:49
800048353,,20055284,3000009058,Cumberland,Maryland,United States,MD,US,39.6528,-78.7628,8,5/4/17 17:49
800048354,22824,20055409,3000009067,Delmar,Maryland,United States,MD,US,38.4558,-75.5778,2,5/4/17 17:49
800048355,99869,20055420,3000009068,Denton,Maryland,United States,MD,US,38.8844,-75.8275,1,5/4/17 17:49
800048356,1836,20055594,3000009077,Easton,Maryland,United States,MD,US,38.7743,-76.0763,9,5/4/17 17:49
800048357,2439,20055629,3000009080,Edgewood,Maryland,United States,MD,US,39.4186,-76.2947,9,5/4/17 17:49
800048358,78777,20055674,3000009081,Elkridge,Maryland,United States,MD,US,39.2128,-76.7137,4,5/4/17 17:49
800048359,15240,20055676,3000009082,Elkton,Maryland,United States,MD,US,39.6067,-75.8336,11,5/4/17 17:49
800048360,,20055687,3000009083,Ellicott City,Maryland,United States,MD,US,39.2673,-76.7983,4,5/4/17 17:49
800048361,,20055726,3000009085,Essex,Maryland,United States,MD,US,39.3075,-76.479,1,5/4/17 17:49
800048362,14318,20056054,3000009098,Frederick,Maryland,United States,MD,US,39.4144,-77.4106,23,5/4/17 17:49
800048363,,20056103,3000009102,Frostburg,Maryland,United States,MD,US,39.6581,-78.9286,6,5/4/17 17:49
800048364,100007,20056105,3000009103,Fruitland,Maryland,United States,MD,US,38.3219,-75.6206,2,5/4/17 17:49
800048365,13363,20056122,3000009105,Gaithersburg,Maryland,United States,MD,US,39.1433,-77.2017,20,5/4/17 17:49
800048366,,20056179,3000009108,Germantown,Maryland,United States,MD,US,39.1731,-77.2719,4,5/4/17 17:49
800048367,15304,20056220,3000009112,Glen Burnie,Maryland,United States,MD,US,39.1625,-76.625,5,5/4/17 17:49
800048368,10124,20056351,3000009120,Grasonville,Maryland,United States,MD,US,38.9581,-76.2106,4,5/4/17 17:49
800048369,20847,20056420,3000009122,Greenbelt,Maryland,United States,MD,US,39.0044,-76.8758,6,5/4/17 17:49
800048370,11702,20056516,3000009126,Hagerstown,Maryland,United States,MD,US,39.6417,-77.7203,22,5/4/17 17:49
800048371,7037,20056576,3000009130,Hanover,Maryland,United States,MD,US,39.1928,-76.7244,17,5/4/17 17:49
800048372,,20056687,3000009133,Havre de Grace,Maryland,United States,MD,US,39.5492,-76.0919,2,5/4/17 17:49
800048373,,20056974,3000009137,Hollywood,Maryland,United States,MD,US,38.3458,-76.5719,1,5/4/17 17:49
800048375,,20057127,3000009142,Hyattsville,Maryland,United States,MD,US,38.9532,-76.9408,5,5/4/17 17:49
800048376,100164,20057152,3000009145,Indian Head,Maryland,United States,MD,US,38.6,-77.1625,1,5/4/17 17:49
800048377,6254,20057239,3000009150,Jessup,Maryland,United States,MD,US,39.1492,-76.7756,7,5/4/17 17:49
800048378,100234,20057464,3000009159,La Plata,Maryland,United States,MD,US,38.5292,-76.9756,2,5/4/17 17:49
800048382,17081,20057545,3000009161,Laurel,Maryland,United States,MD,US,39.0992,-76.8486,17,5/4/17 17:49
800048384,,20057661,3000009165,Linthicum Heights,Maryland,United States,MD,US,39.2033,-76.6625,11,5/4/17 17:49
800048390,22822,20058505,3000009203,North East,Maryland,United States,MD,US,39.6,-75.9417,3,5/4/17 17:49
800048391,,20058640,3000009205,Oakland,Maryland,United States,MD,US,39.4078,-79.4069,18,5/4/17 17:49
800048392,5609,20058684,3000009206,Ocean City,Maryland,United States,MD,US,38.3368,-75.0841,1023,5/4/17 17:49
800048393,20930,20058787,3000009211,Owings Mills,Maryland,United States,MD,US,39.4011,-76.7963,5,5/4/17 17:49
800048394,,20058793,3000009212,Oxford,Maryland,United States,MD,US,38.6864,-76.1719,3,5/4/17 17:49
800048395,19924,20058795,3000009213,Oxon Hill,Maryland,United States,MD,US,38.8033,-76.99,9,5/4/17 17:49
800048396,,20058987,3000009223,Pikesville,Maryland,United States,MD,US,39.3742,-76.7228,3,5/4/17 17:49
800048397,22823,20059103,3000009226,Pocomoke City,Maryland,United States,MD,US,38.0756,-75.5683,4,5/4/17 17:49
800048398,,20059151,3000009232,Port Tobacco,Maryland,United States,MD,US,38.5136,-77.0186,1,5/4/17 17:49
800048400,,20059212,3000009235,Prince Frederick,Maryland,United States,MD,US,38.5403,-76.5847,3,5/4/17 17:49
800048402,8825,20059554,3000009251,Rockville,Maryland,United States,MD,US,39.0839,-77.1531,17,5/4/17 17:49
800048403,100691,20059628,3000009254,Rosedale,Maryland,United States,MD,US,39.32,-76.5158,3,5/4/17 17:49
800048404,19514,20059759,3000009260,Salisbury,Maryland,United States,MD,US,38.3662,-75.6009,15,5/4/17 17:49
800048405,14132,20060008,3000009269,Silver Spring,Maryland,United States,MD,US,38.9906,-77.0264,13,5/4/17 17:49
800048408,20597,20060629,3000009172,Timonium,Maryland,United States,MD,US,39.4369,-76.62,5,5/4/17 17:49
800048409,21832,20060671,3000009293,Towson,Maryland,United States,MD,US,39.4014,-76.6022,5,5/4/17 17:49
800048410,21856,20060819,3000009301,Upper Marlboro,Maryland,United States,MD,US,38.8158,-76.75,2,5/4/17 17:49
800048411,1516,20060952,3000009305,Waldorf,Maryland,United States,MD,US,38.6264,-76.9107,13,5/4/17 17:49
800048412,6712,20061153,3000009312,Westminster,Maryland,United States,MD,US,39.5753,-76.9961,3,5/4/17 17:49
800048415,,20061588,3000008569,Amesbury,Massachusetts,United States,MA,US,42.8583,-70.9306,2,5/4/17 17:49
800048417,17328,20061593,3000008571,Andover,Massachusetts,United States,MA,US,42.6572,-71.1409,8,5/4/17 17:49
800048419,15105,20061621,3000008582,Auburn,Massachusetts,United States,MA,US,42.1944,-71.8361,6,5/4/17 17:49
800048420,,20061648,3000008587,Barnstable,Massachusetts,United States,MA,US,41.7,-70.3,7,5/4/17 17:49
800048421,17439,20061673,3000008590,Bedford,Massachusetts,United States,MA,US,42.4917,-71.2818,3,5/4/17 17:49
800048422,,20061694,3000008597,Beverly,Massachusetts,United States,MA,US,42.5583,-70.8806,5,5/4/17 17:49
800048423,19636,20061698,3000008598,Billerica,Massachusetts,United States,MA,US,42.5583,-71.2694,3,5/4/17 17:49
800048424,9254,20061717,3000008602,Boston,Massachusetts,United States,MA,US,42.3589,-71.0578,370,5/4/17 17:49
800048425,88049,20061718,3000008617,Bourne,Massachusetts,United States,MA,US,41.7411,-70.5994,5,5/4/17 17:49
800048426,17447,20061733,3000008607,Braintree,Massachusetts,United States,MA,US,42.2222,-71,7,5/4/17 17:49
800048427,,20061742,3000008608,Brewster,Massachusetts,United States,MA,US,41.76,-70.0833,12,5/4/17 17:49
800048428,21975,20061756,3000008612,Brockton,Massachusetts,United States,MA,US,42.0833,-71.0189,6,5/4/17 17:49
800048429,23278,20061760,3000008614,Brookline,Massachusetts,United States,MA,US,42.3317,-71.1217,34,5/4/17 17:49
800048430,17450,20061783,3000008616,Burlington,Massachusetts,United States,MA,US,42.5047,-71.1961,6,5/4/17 17:49
